"","CLM_AMT5","KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","REVOLKED","MVR_PTS","AGE","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","AREA","CAR_TYPE_2","CAR_TYPE_3","CAR_TYPE_4","CAR_TYPE_5","CAR_TYPE_6","JOBCLASS_2","JOBCLASS_3","JOBCLASS_4","JOBCLASS_5","JOBCLASS_6","JOBCLASS_7","JOBCLASS_8","JOBCLASS_9","MAX_EDUC_2","MAX_EDUC_3","MAX_EDUC_4","MAX_EDUC_5"
"2903",0,0,0.603528382639644,1,0.588603786237955,-1.05292991652322,1,3,2,1,2,0.367560665164478,0,-0.616662166722275,0.566199524195102,2,1,1,6,4,-1.21199556372061,1.55275799236521,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2904",25.752,1,1.67472149400273,1,-0.636706452671388,-0.32304595903833,3,5,1,1,8,0.0189817942525836,1,0.878230473684785,0.624469279403706,1,2,1,8,2,0.978771318852962,-0.055628159010877,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"2905",0,0,-0.026585212279819,1,0.117950069040041,-1.05292991652322,1,3,1,1,0,1.41329727790016,0,1.37652802048714,0.412972666480739,2,2,1,8,2,0.945361187342737,0.837919702864728,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2906",0,0,1.98977829146246,2,0.996528888390369,-1.05292991652322,1,1,2,1,2,0.0189817942525836,0,-0.616662166722275,0.30012986747385,2,2,1,8,2,0.276384223466117,0.123081413364244,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2907",0,0,-1.2238010426268,1,0.715900990263624,1.86660591341634,2,5,1,2,0,2.11045501972395,0,2.12397434069067,0.427611935895142,2,2,1,6,4,0.820992857588334,1.55275799236521,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2908",8.834,0,0.477505663655751,1,-1.29608045331485,0.40683799844656,2,4,1,1,1,-0.32959707665931,0,-0.118364619919922,-0.650135037596163,1,2,1,5,1,-0.809536704635618,0.123081413364244,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2909",3.834,0,0.729551101623536,1,0.112420821055381,-0.32304595903833,1,4,1,1,0,2.45903389063584,0,0.629081700283608,0.454815368556142,1,2,1,6,4,1.02278994665659,0.301790985739365,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2910",0,0,1.359664696543,1,-0.0731370451759634,-1.05292991652322,5,3,2,1,1,1.06471840698827,0,1.12737924708596,0.522032483466736,2,2,1,8,2,1.00154773571327,-0.055628159010877,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2911",0,0,-1.16078968313485,2,0.491548078168882,0.163543345951597,2,6,2,2,3,0.832332493047003,0,1.12737924708596,0.248500593947136,2,1,1,2,3,0.286625584289509,0.123081413364244,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"2912",1.928,0,-0.908744245167067,2,0.564687722153214,1.86660591341634,2,6,1,1,0,0.251367708193846,0,-0.118364619919922,0.399581021995006,2,2,1,2,3,0.408464892984314,-1.30659516563672,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"2913",31.687,0,0.729551101623536,1,1.05357983453429,-1.05292991652322,1,4,1,2,2,-0.32959707665931,2,0.629081700283608,0.507395945402354,1,1,2,2,2,-1.21199556372061,0.301790985739365,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2914",6.186,0,0.855573820607429,1,0.449197044251844,-1.05292991652322,3,6,1,1,6,0.59994657910574,0,-1.11495971352463,0.425518350461631,2,1,1,7,3,-1.21199556372061,-0.59175687613624,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2915",0,0,-1.2238010426268,1,0.44830249237556,-1.05292991652322,2,5,1,2,0,-0.561982990600573,0,0.629081700283608,0.422700640694756,1,2,1,8,3,0.449148463961642,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"2916",0,1,0.0994375067040735,1,-3.42348824198035,-1.05292991652322,1,5,1,1,1,-0.213404119688679,1,-0.118364619919922,0.626550420283627,1,1,2,6,5,1.43703263451774,1.19533884761497,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2917",0,0,-0.278630650247604,2,1.19557226190062,1.13672195593145,1,6,1,1,0,-0.561982990600573,1,1.12737924708596,0.46407875684672,1,2,1,2,3,0.608891769404184,0.301790985739365,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"2918",6.68,0,-1.79090327805431,1,0.406593309030061,0.163543345951597,1,4,1,1,8,0.0189817942525836,2,1.12737924708596,0.0856170819699195,1,2,1,2,1,0.334402941892215,-0.949176020886482,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2919",9.512,0,-0.278630650247604,2,1.25347649352397,-1.05292991652322,1,1,2,1,1,-0.910561861512467,0,-2.60985235393169,-3.18606828074367,2,2,1,9,3,-0.505560900930304,-1.30659516563672,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2920",0,0,2.49386916739803,1,0.662154981572661,1.86660591341634,1,6,2,1,0,0.483753622135109,0,0.379932926882431,0.683836113017067,2,2,1,8,4,1.80262885846778,0.837919702864728,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"2921",0,0,0.603528382639644,1,0.0034945529224087,-0.32304595903833,3,3,1,2,0,-0.0972111627180477,0,0.629081700283608,0.429866033362783,2,2,1,7,2,0.668797466391778,0.480500558114486,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2922",37.583,0,-1.79090327805431,2,0.739872035931397,0.163543345951597,1,6,2,1,1,0.0189817942525836,0,0.130784153481255,0.379015670009779,2,2,1,1,4,0.0999321534997842,2.2675962818657,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2923",5.495,0,1.29665333705105,2,0.735405200657257,-0.32304595903833,1,6,2,1,7,-1.37533368939499,1,-0.118364619919922,0.482310449663296,2,2,1,2,2,0.493042247429483,-0.055628159010877,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"2924",1.042,0,0.477505663655751,1,0.532788743085875,-0.32304595903833,1,3,1,1,0,-0.213404119688679,0,0.878230473684785,0.0753167582854642,1,2,1,3,2,0.0620281567520465,0.123081413364244,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2925",0,1,0.855573820607429,1,-0.885450932511218,-0.566340611533293,1,4,1,1,0,-0.794368904541836,2,0.878230473684785,-0.0542295842729939,1,2,1,2,1,-0.0565540890713253,-0.770466448511361,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2926",0,0,0.351482944671859,2,1.45647545605556,-0.32304595903833,3,1,1,1,0,0.716139536076371,0,0.878230473684785,0.417182571588479,2,2,1,2,2,0.760445118102637,-0.59175687613624,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2927",0,0,-0.026585212279819,1,0.355227024548009,1.13672195593145,1,5,1,1,0,-0.678175947571204,0,0.629081700283608,-0.367499759141233,1,2,1,9,1,-1.21199556372061,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2928",1.524,0,0.16244886619602,1,-0.531508650972768,0.163543345951597,2,5,1,1,5,0.367560665164478,0,-0.367513393321099,0.325828703335407,1,1,1,8,2,-0.737455549293759,0.659210130489607,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"2929",0,0,0.16244886619602,1,0.459003686242963,1.38001660842641,1,5,1,1,0,-1.25914073242436,1,0.629081700283608,0.405922156756348,1,2,1,2,2,0.653498063449187,-0.59175687613624,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"2930",0,0,-0.0895965717717652,1,0.75172195586229,0.163543345951597,4,3,2,1,0,-1.25914073242436,1,-0.118364619919922,0.417530011858039,1,1,2,7,2,0.383464384491125,1.19533884761497,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2931",0.785,0,-0.215619290755658,2,1.21162695467151,-0.32304595903833,1,1,2,1,2,1.64568319184142,0,0.629081700283608,0.856282107367369,2,1,1,7,5,2.8041681767884,1.01662927523985,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2932",0,0,-1.34982376161069,2,1.30725287019667,0.650132650941523,2,1,2,1,1,0.59994657910574,0,0.629081700283608,0.46382483747093,2,2,1,1,4,0.477915099791261,-0.055628159010877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2933",0,0,-0.34164200973955,2,0.783133255199397,0.893427303436486,1,6,2,1,0,0.948525450017634,0,0.629081700283608,0.693398364292004,2,1,1,1,5,-1.21199556372061,1.55275799236521,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2934",0,0,-0.0895965717717652,1,-0.617209004474026,0.163543345951597,1,2,1,1,2,0.948525450017634,0,-0.367513393321099,-0.0732769859107393,2,2,1,5,3,-0.00453285881343977,-0.13786145255416,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2935",0,0,1.54869877501884,1,0.713634863438993,0.163543345951597,2,3,1,1,0,1.06471840698827,0,0.130784153481255,0.653690847945754,1,1,1,6,4,-1.21199556372061,1.19533884761497,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2936",9.402,0,-0.530676088215389,1,-1.4769602022428,1.86660591341634,2,4,1,1,1,-1.72391256030689,3,0.629081700283608,-0.54138908536049,1,2,1,5,3,-0.421273248587937,-0.311075890165069,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2937",3.644,0,-0.593687447707335,1,-0.707848671904572,0.163543345951597,2,5,1,1,5,0.716139536076371,0,0.629081700283608,0.0760565083753889,1,2,1,6,4,0.165412658519683,1.37404841999009,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2938",0,1,0.351482944671859,1,-1.09759554249303,-1.05292991652322,1,5,1,1,0,-0.678175947571204,3,-2.60985235393169,-3.18606828074367,1,1,2,5,2,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2939",1.524,0,1.10761925857521,2,0.906874743201295,-1.05292991652322,1,1,2,1,5,1.52949023487079,0,0.130784153481255,0.695390960857754,2,1,1,7,5,-1.21199556372061,1.91017713711546,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2940",0,0,0.477505663655751,1,-0.248322675900548,-1.05292991652322,4,5,1,1,0,-1.14294777545373,0,-1.11495971352463,0.180939148373696,1,2,1,3,3,-0.0213590701356642,-0.413047303761119,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"2941",9.868,0,0.16244886619602,1,-0.16422480280471,-1.05292991652322,1,4,1,1,0,0.135174751223215,0,-0.367513393321099,0.363729278422815,1,1,1,6,4,-1.21199556372061,1.73146756474033,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2942",0,0,1.73773285349468,2,0.034063381243922,0.163543345951597,1,5,1,1,0,-1.14294777545373,0,-0.616662166722275,0.340068216751633,1,2,1,2,3,0.282240903814663,-0.59175687613624,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"2943",0,1,-0.026585212279819,2,1.64714205631131,-1.05292991652322,1,1,2,1,0,-0.32959707665931,2,0.379932926882431,0.593922591611586,2,2,1,7,2,0.999316246543039,1.01662927523985,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2944",0,0,-1.34982376161069,2,0.722679849156455,0.163543345951597,2,3,1,2,0,-0.445790033629942,2,0.629081700283608,0.728167945026583,1,2,1,2,2,1.78339890267095,-0.413047303761119,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2945",0,0,-0.467664728723443,2,1.16863356121464,1.38001660842641,1,6,1,1,0,0.832332493047003,0,-1.11495971352463,0.591574164848527,1,2,1,8,2,0.97466807844515,1.01662927523985,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2946",6.968,0,-1.03476696415096,2,0.334201482191993,0.163543345951597,1,6,2,1,0,-1.25914073242436,1,-1.36410848692581,0.115049706916044,2,2,1,2,3,-0.183615737064681,-1.30659516563672,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"2947",0,1,1.48568741552689,1,-0.5996913464744,0.163543345951597,1,2,2,1,0,-0.445790033629942,1,-1.36410848692581,0.120279345751778,2,1,2,3,3,-0.448560054757296,-1.30659516563672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2948",5.957,3,0.225460225687966,1,-0.466158883159193,-1.05292991652322,1,4,1,1,6,-0.678175947571204,3,0.878230473684785,0.224050020406476,1,1,2,7,4,0.576225899866575,0.323407296599897,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2949",0,0,-1.47584648059458,2,-0.0156166243645935,-0.32304595903833,2,3,1,1,0,-0.910561861512467,0,-2.60985235393169,-3.18606828074367,2,1,1,9,2,-1.21199556372061,0.480500558114486,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2950",0,0,0.918585180099375,1,0.0200284679325018,-0.32304595903833,2,4,1,2,0,0.716139536076371,0,0.379932926882431,0.562224095318609,1,2,1,8,5,0.925207316731566,1.55275799236521,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2951",0,0,1.73773285349468,1,0.173265344838596,-1.05292991652322,4,5,1,1,3,1.1809113639589,0,0.629081700283608,0.110879959564226,1,2,1,3,2,0.611060620281921,-0.59175687613624,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"2952",39.717,3,0.540517023147697,1,0.742842895043032,1.86660591341634,2,3,1,2,4,-0.32959707665931,3,0.379932926882431,-0.0217664855398233,1,1,2,3,1,-0.281409771226888,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2953",0,0,1.359664696543,2,-1.35128153584037,-1.05292991652322,1,4,1,1,2,-0.445790033629942,0,-2.60985235393169,-3.18606828074367,1,2,1,9,2,-0.55210898204274,1.01662927523985,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2954",0,0,-0.971755604659013,1,0.83085964709626,0.40683799844656,1,6,2,1,4,-1.95629847424815,2,0.130784153481255,0.438397180599487,2,1,2,8,2,-0.487084415226344,0.837919702864728,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2955",0,0,1.04460789908327,1,0.170064795551305,0.163543345951597,1,5,1,1,1,-1.0267548184831,1,0.257923199639093,0.234474642178018,1,2,1,2,1,0.307734688861272,-0.234337731385998,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2956",3.96,0,1.359664696543,2,1.110984404508,0.40683799844656,1,3,1,1,3,0.135174751223215,0,0.379932926882431,0.112282685119129,1,2,1,2,3,0.290986775404669,-0.055628159010877,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2957",0,0,0.477505663655751,1,-0.875040110712711,-0.32304595903833,4,5,1,1,2,0.0189817942525836,1,0.379932926882431,0.657066686743694,2,2,1,6,4,1.7536222243748,1.01662927523985,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2958",0,0,0.225460225687966,1,-1.04586064447398,-1.05292991652322,2,2,2,1,1,0.948525450017634,0,0.379932926882431,0.607663649523515,2,1,1,6,4,-1.21199556372061,1.91017713711546,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2959",0,0,-0.0895965717717652,2,0.330348278962154,1.13672195593145,1,5,1,2,0,-1.0267548184831,3,1.37652802048714,0.0662924852907472,1,2,1,2,3,-0.368390870146661,0.659210130489607,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"2960",20.587,0,-0.34164200973955,1,1.43464010429995,1.38001660842641,2,3,2,1,0,0.716139536076371,0,0.878230473684785,0.560926257205914,2,2,1,8,4,1.19737069763455,1.91017713711546,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"2961",1.234,1,1.61171013451078,2,0.357124575359588,-1.05292991652322,3,5,1,1,3,-0.910561861512467,1,-2.60985235393169,-3.18606828074367,1,1,2,9,3,-1.21199556372061,-0.234337731385998,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"2962",0,0,0.0994375067040735,2,-0.177488535956084,-0.566340611533293,3,4,2,1,0,1.87806910578268,0,0.629081700283608,0.203324878318267,2,2,1,2,3,0.208374697386619,-0.234337731385998,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2963",0,0,0.855573820607429,1,0.577103488516324,-0.32304595903833,3,3,1,1,0,0.483753622135109,0,-0.616662166722275,0.0637293373554855,1,2,1,3,3,0.194335890080547,-0.055628159010877,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2964",6.978,0,-0.593687447707335,2,1.3512076372663,0.163543345951597,2,1,2,1,4,1.1809113639589,0,0.130784153481255,0.20539380719828,2,1,1,8,2,-1.21199556372061,-1.30659516563672,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2965",0,0,-0.467664728723443,1,0.510584354208258,-1.05292991652322,1,6,1,1,0,-1.25914073242436,2,1.12737924708596,0.673410063492183,2,1,2,8,2,1.47563348226952,-0.055628159010877,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2966",0,0,0.288471585179912,2,0.695387357538481,-0.32304595903833,1,2,1,1,2,-1.84010551727752,4,-2.60985235393169,-3.18606828074367,1,2,1,9,2,-1.21199556372061,0.123081413364244,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2967",0,0,-0.0895965717717652,2,1.79908233572715,-0.32304595903833,2,1,2,1,0,0.135174751223215,0,-0.865810940123452,0.759034335663674,2,1,1,1,4,-1.21199556372061,2.08888670949058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2968",0,0,0.0364261472121273,1,0.203872827381488,-0.566340611533293,3,3,2,1,2,-0.213404119688679,0,-0.865810940123452,0.334316194728842,2,1,1,3,2,-1.21199556372061,0.480500558114486,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2969",0,0,-1.34982376161069,1,0.620203977281265,0.163543345951597,2,5,1,1,2,1.1809113639589,0,0.0490041721001031,0.428305558288949,1,2,1,7,4,0.764493117755308,1.01662927523985,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2970",25.188,1,-0.215619290755658,1,-3.42348824198035,-0.32304595903833,1,4,1,2,2,-1.0267548184831,1,-1.11495971352463,0.188399445712605,1,2,1,8,2,0.246646694102782,-1.30659516563672,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2971",0,3,-0.719710166691228,1,0.074297529231687,1.13672195593145,2,3,2,1,0,-0.32959707665931,3,1.12737924708596,0.54133449879316,2,2,1,7,4,0.940780762203834,0.837919702864728,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2972",5.239,2,0.225460225687966,2,-0.995773160704381,1.13672195593145,1,2,1,1,2,-0.445790033629942,3,1.12737924708596,-0.237042298695879,2,2,1,9,3,-1.21199556372061,1.01662927523985,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2973",0,0,-0.719710166691228,1,1.54670384645514,0.40683799844656,1,3,1,1,0,1.1809113639589,0,-1.61325726032698,0.535930224331943,1,1,1,8,2,-1.21199556372061,0.301790985739365,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2974",7.788,0,0.0364261472121273,2,-1.52955542647161,3.32637382838612,1,2,1,1,4,-1.14294777545373,2,1.12737924708596,0.121236952262883,2,2,1,9,3,-0.141390420572786,0.123081413364244,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2975",0,0,0.540517023147697,2,0.860744347767683,-0.32304595903833,2,1,2,1,3,-1.0267548184831,0,0.379932926882431,0.559094252660887,2,2,1,1,4,0.849185587989506,1.37404841999009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2976",34.237,0,0.0994375067040735,1,0.205961897319401,0.40683799844656,2,5,1,1,0,0.367560665164478,0,0.379932926882431,0.0334608821187456,1,2,1,3,3,-0.292778621315241,-0.234337731385998,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"2977",7.119,0,0.603528382639644,2,0.855917920126866,-1.05292991652322,1,2,1,1,8,1.41329727790016,4,2.12397434069067,0.182176710008094,1,2,1,2,3,0.0935978561709431,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2978",0,0,0.918585180099375,1,1.27689995676381,0.163543345951597,2,5,1,2,2,0.948525450017634,0,0.878230473684785,0.108255007814526,1,2,1,7,3,0.0513561576677319,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2979",19.336,0,1.86375557247857,1,0.9015173282927,-0.32304595903833,1,3,1,2,3,-0.794368904541836,0,0.130784153481255,0.796720009627914,1,2,1,6,4,2.39438846726772,1.01662927523985,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2980",2.308,0,0.16244886619602,1,-1.32343887214503,-1.05292991652322,2,2,1,1,2,-0.32959707665931,1,-0.118364619919922,0.675173978474916,2,1,2,6,4,1.4714915251781,0.659210130489607,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2981",0,1,-0.971755604659013,1,-0.971315051394592,1.13672195593145,2,5,1,1,3,-0.794368904541836,4,1.37652802048714,-0.133762041589357,1,2,1,2,1,-0.48701213656439,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,1.67472149400273,1,0.703777081062889,-1.05292991652322,2,5,1,2,0,1.29710432092953,0,-2.60985235393169,-3.18606828074367,1,2,1,5,2,-0.283531643385251,0.837919702864728,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2983",3.173,0,-0.404653369231497,1,-0.848290084021815,0.650132650941523,1,2,2,1,0,-0.0972111627180477,0,0.130784153481255,0.196524680526346,2,1,1,7,2,0.161959722645741,0.480500558114486,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2984",0,0,-1.66488055907042,1,0.159349022288024,2.83978452339619,1,3,2,1,1,1.29710432092953,2,0.130784153481255,0.439347907127022,2,1,2,7,3,0.447997485336995,0.301790985739365,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2985",46.746,0,0.288471585179912,2,0.217402452706658,0.163543345951597,1,3,2,2,4,-1.25914073242436,2,0.130784153481255,0.577217990739115,2,1,2,2,2,-1.21199556372061,0.123081413364244,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2986",0,0,0.603528382639644,1,-1.46785852150685,0.163543345951597,1,5,1,1,0,-0.910561861512467,2,-2.60985235393169,-3.18606828074367,1,2,1,5,1,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2987",0,0,-1.09777832364291,1,-0.233070230492182,-1.05292991652322,2,4,1,1,1,0.251367708193846,0,-0.367513393321099,0.190336488170485,1,2,1,7,5,0.025588330091445,1.01662927523985,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2988",0,0,-0.593687447707335,2,0.196539157072904,-0.32304595903833,2,3,1,1,0,-3.35061395789572,0,-0.721753895479536,0.269362667112285,2,1,1,2,2,0.00185624702133694,-0.586357846977411,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2989",7.82,0,1.61171013451078,1,-0.128961495822203,1.13672195593145,1,5,1,1,3,-1.95629847424815,3,0.130784153481255,0.399660743276659,1,2,1,1,4,0.482941822764211,-0.055628159010877,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2990",0,0,0.414494304163805,1,-0.0108170190178478,-1.05292991652322,4,5,2,1,2,2.22664797669458,0,-0.118364619919922,0.539171283059557,2,2,1,6,4,1.06431130479608,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2991",21.229,0,-0.278630650247604,2,-0.237215343383533,0.163543345951597,1,2,2,2,3,0.367560665164478,0,-0.118364619919922,0.278548302459811,2,1,1,2,3,-0.75220034949303,-0.055628159010877,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2992",36.646,0,-0.530676088215389,2,0.534483861172376,0.163543345951597,1,6,1,1,0,0.251367708193846,0,-0.118364619919922,0.205144170615042,2,2,1,1,5,-0.222083478444899,1.37404841999009,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2993",45.838,0,-1.79090327805431,1,0.300161557301857,2.83978452339619,1,3,1,2,7,-0.561982990600573,0,-0.118364619919922,0.574542523506578,2,1,1,8,2,-1.21199556372061,-0.413047303761119,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2994",0,0,0.351482944671859,2,1.64002692369548,0.40683799844656,2,1,1,1,1,0.367560665164478,0,0.379932926882431,0.407506680247529,2,2,1,1,5,0.318852985779633,1.55275799236521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2995",0,0,-0.719710166691228,1,0.341879688684661,-0.566340611533293,2,4,1,2,0,-1.14294777545373,2,1.12737924708596,0.213866635586689,1,2,1,6,4,0.0889547927395429,1.19533884761497,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2996",2.047,0,1.04460789908327,2,0.898159654804353,0.40683799844656,2,1,2,1,7,-3.23442100092509,0,-1.11495971352463,0.18280633569346,2,1,1,2,3,-0.0199653681275879,-1.30659516563672,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2997",3.653,0,0.225460225687966,2,0.742100706101662,1.86660591341634,1,6,2,1,0,0.483753622135109,0,-0.367513393321099,-0.261500921918169,2,1,1,9,1,-1.21199556372061,-0.59175687613624,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2998",6.455,3,-0.34164200973955,1,0.230816704289584,-0.32304595903833,2,3,1,1,2,-1.0267548184831,3,0.878230473684785,0.563370723889777,2,2,1,2,1,0.902281701677367,-0.234337731385998,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2999",0,0,-0.467664728723443,2,0.848997233944125,0.40683799844656,2,2,1,1,0,1.64568319184142,0,-1.11495971352463,0.608053794739953,1,2,1,7,5,1.9296045071474,-0.055628159010877,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3000",3.117,0,1.10761925857521,1,0.19022582646339,-1.05292991652322,2,5,1,1,1,-0.213404119688679,0,-0.367513393321099,0.539850106267706,1,2,1,7,5,1.02441071247497,0.659210130489607,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3001",0,0,0.414494304163805,2,1.38165670322972,-0.32304595903833,1,1,1,1,0,0.948525450017634,0,-0.367513393321099,0.843571733106944,1,2,1,7,5,2.9660333543893,-0.234337731385998,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3002",0,0,0.981596539591321,2,-1.66072048668906,0.40683799844656,1,2,2,2,0,-1.60771960333625,0,-0.616662166722275,0.397181827019256,2,1,1,2,2,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
